gene,cts,sample,plate,experimental_replicate,temperature
WD0513,22.294,CSB_E_4,2,1,25
WD0513,22.334,CSB_E_4,2,1,25
WD0513,20.237,POP2L_A_4,2,1,25
WD0513,20.201,POP2L_A_4,2,1,25
WD0513,19.664,POP2L_B_4,2,1,25
WD0513,33.966,OCTO_B_6,2,1,25
WD0513,19.522,POP2L_B_4,2,1,25
WD0513,23.784,CSB-REF_A_5,2,1,25
WD0513,23.779,CSB-REF_A_5,2,1,25
WD0513,31.097,OCTO_C_4,2,1,25
WD0513,31.433,OCTO_C_4,2,1,25
WD0513,15.872,POPL_E_6,2,1,25
WD0513,16.167,POPL_E_6,2,1,25
WD0513,15.242,POP2L_D_4,2,1,25
WD0513,14.992,POP2L_D_4,2,1,25
WD0513,21.369,POPL_A_4,2,1,25
WSP,20.213,POP2H_B_4,2,1,25
WSP,24.015,POPL_B_6,2,1,25
WSP,20.725,POP2H_B_10,2,1,25
WSP,20.436,POP2H_B_10,2,1,25
WSP,20.252,POPH_B_4,2,1,25
WSP,20.224,POPH_B_4,2,1,25
WSP,22.273,POP2H_A_4,2,1,25
WSP,22.343,POP2H_A_4,2,1,25
WSP,22.881,OCTO_A_4,2,1,25
WSP,22.864,OCTO_A_4,2,1,25
WSP,25.21,POPL_A_5,2,1,25
WSP,20.269,POP2H_B_4,2,1,25
WSP,25.307,POPL_A_5,2,1,25
WSP,26.401,CSB-REF_A_6,2,1,25
WSP,26.237,CSB-REF_A_6,2,1,25
WSP,23.85,POPL_B_10,2,1,25
WSP,23.93,POPL_B_10,2,1,25
WSP,20.016,OCTO_D_4,2,1,25
WSP,19.968,OCTO_D_4,2,1,25
WSP,21.5,POPL_D_5,2,1,25
WSP,21.655,POPL_D_5,2,1,25
WSP,24.005,POPL_B_6,2,1,25
WD0513,14.963,POP2H_B_4,2,1,25
WD0513,20.437,POPL_B_6,2,1,25
WD0513,15.25,POP2H_B_10,2,1,25
WD0513,15.15,POP2H_B_10,2,1,25
WD0513,14.763,POPH_B_4,2,1,25
WD0513,14.771,POPH_B_4,2,1,25
WD0513,17.192,POP2H_A_4,2,1,25
WD0513,17.348,POP2H_A_4,2,1,25
WD0513,NA,OCTO_A_4,2,1,25
WD0513,39.545,OCTO_A_4,2,1,25
WD0513,21.733,POPL_A_5,2,1,25
WD0513,15.161,POP2H_B_4,2,1,25
WD0513,21.699,POPL_A_5,2,1,25
WD0513,23.904,CSB-REF_A_6,2,1,25
WD0513,23.678,CSB-REF_A_6,2,1,25
WD0513,20.327,POPL_B_10,2,1,25
WD0513,20.361,POPL_B_10,2,1,25
WD0513,NA,OCTO_D_4,2,1,25
WD0513,NA,OCTO_D_4,2,1,25
WD0513,17.418,POPL_D_5,2,1,25
WD0513,17.55,POPL_D_5,2,1,25
WD0513,20.406,POPL_B_6,2,1,25
WSP,20.022,POP2H_B_5,2,1,25
WSP,21.232,POPL_D_9,2,1,25
WSP,21.68,OCTO_B_5,2,1,25
WSP,21.73,OCTO_B_5,2,1,25
WSP,24.887,CSB_B_10,2,1,25
WSP,24.845,CSB_B_10,2,1,25
WSP,19.963,POPL_E_5,2,1,25
WSP,19.871,POPL_E_5,2,1,25
WSP,21.389,OCTO_B_10,2,1,25
WSP,21.286,OCTO_B_10,2,1,25
WSP,20.194,POP2H_B_5,2,1,25
WSP,25.621,CSB-REF_A_7,2,1,25
WSP,25.664,CSB-REF_A_7,2,1,25
WSP,19.514,OCTO_E_5,2,1,25
WSP,19.585,OCTO_E_5,2,1,25
WSP,20.603,POPL_E_4,2,1,25
WSP,20.519,POPL_E_4,2,1,25
WSP,23.471,POP2H_A_6,2,1,25
WSP,23.58,POP2H_A_6,2,1,25
WSP,21.253,POPL_D_9,2,1,25
WD0513,14.643,POP2H_B_5,2,1,25
WD0513,16.992,POPL_D_9,2,1,25
WD0513,37.743,OCTO_B_5,2,1,25
WD0513,37.077,OCTO_B_5,2,1,25
WD0513,22.444,CSB_B_10,2,1,25
WD0513,22.515,CSB_B_10,2,1,25
WD0513,15.805,POPL_E_5,2,1,25
WD0513,15.87,POPL_E_5,2,1,25
WD0513,NA,OCTO_B_10,2,1,25
WD0513,NA,OCTO_B_10,2,1,25
WD0513,14.748,POP2H_B_5,2,1,25
WD0513,23.327,CSB-REF_A_7,2,1,25
WD0513,23.476,CSB-REF_A_7,2,1,25
WD0513,NA,OCTO_E_5,2,1,25
WD0513,NA,OCTO_E_5,2,1,25
WD0513,16.226,POPL_E_4,2,1,25
WD0513,16.299,POPL_E_4,2,1,25
WD0513,18.336,POP2H_A_6,2,1,25
WD0513,18.163,POP2H_A_6,2,1,25
WD0513,17.119,POPL_D_9,2,1,25
WSP,20.287,OCTO_E_4,2,1,25
WSP,23.566,POP2L_B_6,2,1,25
WSP,22.916,POPL_C_4,2,1,25
WSP,22.806,POPL_C_4,2,1,25
WSP,25.946,CSB_B_6,2,1,25
WSP,26.057,CSB_B_6,2,1,25
WSP,23.688,POP2H_A_5,2,1,25
WSP,23.533,POP2H_A_5,2,1,25
WSP,24.066,CSB_C_6,2,1,25
WSP,24.071,CSB_C_6,2,1,25
WSP,20.403,OCTO_E_4,2,1,25
WSP,25.768,CSB-REF_A_8,2,1,25
WSP,25.764,CSB-REF_A_8,2,1,25
WSP,22.785,POP2L_B_5,2,1,25
WSP,22.94,POP2L_B_5,2,1,25
WSP,23.004,POPL_C_5,2,1,25
WSP,22.942,POPL_C_5,2,1,25
WSP,21.511,POPL_D_6,2,1,25
WSP,21.477,POPL_D_6,2,1,25
WSP,23.5,POP2L_B_6,2,1,25
WD0513,38.717,OCTO_E_4,2,1,25
WD0513,19.547,POP2L_B_6,2,1,25
WD0513,19.226,POPL_C_4,2,1,25
WD0513,19.012,POPL_C_4,2,1,25
WD0513,23.414,CSB_B_6,2,1,25
WD0513,23.664,CSB_B_6,2,1,25
WD0513,18.143,POP2H_A_5,2,1,25
WD0513,18.469,POP2H_A_5,2,1,25
WD0513,21.609,CSB_C_6,2,1,25
WD0513,21.573,CSB_C_6,2,1,25
WD0513,NA,OCTO_E_4,2,1,25
WD0513,23.4,CSB-REF_A_8,2,1,25
WD0513,23.414,CSB-REF_A_8,2,1,25
WD0513,18.681,POP2L_B_5,2,1,25
WD0513,18.732,POP2L_B_5,2,1,25
WD0513,18.94,POPL_C_5,2,1,25
WD0513,19.411,POPL_C_5,2,1,25
WD0513,17.474,POPL_D_6,2,1,25
WD0513,17.46,POPL_D_6,2,1,25
WD0513,19.503,POP2L_B_6,2,1,25
WSP,20.636,POPL_D_7,3,1,25
WSP,24.048,POP2L_A_8,3,1,25
WSP,19.647,OCTO_E_8,3,1,25
WSP,19.476,OCTO_E_8,3,1,25
WSP,24.728,CSB_C_7,3,1,25
WSP,24.812,CSB_C_7,3,1,25
WSP,20.674,POPL_D_8,3,1,25
WSP,20.625,POPL_D_8,3,1,25
WSP,23.709,CSB_D_8,3,1,25
WSP,23.798,CSB_D_8,3,1,25
WSP,NA,POPL_A_8,3,1,25
WSP,20.733,POPL_D_7,3,1,25
WSP,24.999,POPL_A_8,3,1,25
WSP,26.709,CSB-REF_A_1,3,1,25
WSP,26.781,CSB-REF_A_1,3,1,25
WSP,19.763,POP2L_C_7,3,1,25
WSP,19.841,POP2L_C_7,3,1,25
WSP,20.787,POPH_B_9,3,1,25
WSP,20.814,POPH_B_9,3,1,25
WSP,21.641,OCTO_B_9,3,1,25
WSP,21.686,OCTO_B_9,3,1,25
WSP,24.057,POP2L_A_8,3,1,25
WD0513,17.518,POPL_D_7,3,1,25
WD0513,21.126,POP2L_A_8,3,1,25
WD0513,32.775,OCTO_E_8,3,1,25
WD0513,NA,OCTO_E_8,3,1,25
WD0513,23.229,CSB_C_7,3,1,25
WD0513,23.21,CSB_C_7,3,1,25
WD0513,17.684,POPL_D_8,3,1,25
WD0513,17.698,POPL_D_8,3,1,25
WD0513,21.673,CSB_D_8,3,1,25
WD0513,22.243,CSB_D_8,3,1,25
WD0513,22.442,POPL_A_8,3,1,25
WD0513,17.611,POPL_D_7,3,1,25
WD0513,22.456,POPL_A_8,3,1,25
WD0513,25.382,CSB-REF_A_1,3,1,25
WD0513,25.559,CSB-REF_A_1,3,1,25
WD0513,16.395,POP2L_C_7,3,1,25
WD0513,16.641,POP2L_C_7,3,1,25
WD0513,16.301,POPH_B_9,3,1,25
WD0513,16.427,POPH_B_9,3,1,25
WD0513,NA,OCTO_B_9,3,1,25
WD0513,NA,OCTO_B_9,3,1,25
WD0513,20.868,POP2L_A_8,3,1,25
WSP,20.055,POP2L_C_8,3,1,25
WSP,22.872,POPH_A_8,3,1,25
WSP,23.095,CSB_E_7,3,1,25
WSP,23.125,CSB_E_7,3,1,25
WSP,24.708,CSB_E_8,3,1,25
WSP,24.594,CSB_E_8,3,1,25
WSP,24.255,CSB_D_9,3,1,25
WSP,24.15,CSB_D_9,3,1,25
WSP,19.957,OCTO_E_7,3,1,25
WSP,19.982,OCTO_E_7,3,1,25
WSP,24.637,POPL_A_9,3,1,25
WSP,20.037,POP2L_C_8,3,1,25
WSP,24.681,POPL_A_9,3,1,25
WSP,24.916,CSB-REF_A_2,3,1,25
WSP,24.964,CSB-REF_A_2,3,1,25
WSP,20.646,POPH_B_7,3,1,25
WSP,20.47,POPH_B_7,3,1,25
WSP,18.799,POP2L_D_8,3,1,25
WSP,18.916,POP2L_D_8,3,1,25
WSP,23.509,OCTO_A_9,3,1,25
WSP,23.372,OCTO_A_9,3,1,25
WSP,22.628,POPH_A_8,3,1,25
WD0513,16.535,POP2L_C_8,3,1,25
WD0513,18.508,POPH_A_8,3,1,25
WD0513,21.621,CSB_E_7,3,1,25
WD0513,21.508,CSB_E_7,3,1,25
WD0513,23.3,CSB_E_8,3,1,25
WD0513,23.126,CSB_E_8,3,1,25
WD0513,22.789,CSB_D_9,3,1,25
WD0513,22.849,CSB_D_9,3,1,25
WD0513,NA,OCTO_E_7,3,1,25
WD0513,NA,OCTO_E_7,3,1,25
WD0513,22.242,POPL_A_9,3,1,25
WD0513,16.727,POP2L_C_8,3,1,25
WD0513,22.209,POPL_A_9,3,1,25
WD0513,23.464,CSB-REF_A_2,3,1,25
WD0513,23.656,CSB-REF_A_2,3,1,25
WD0513,16.087,POPH_B_7,3,1,25
WD0513,16.222,POPH_B_7,3,1,25
WD0513,15.536,POP2L_D_8,3,1,25
WD0513,15.422,POP2L_D_8,3,1,25
WD0513,NA,OCTO_A_9,3,1,25
WD0513,NA,OCTO_A_9,3,1,25
WD0513,18.589,POPH_A_8,3,1,25
WSP,22.852,POP2L_B_9,3,1,25
WSP,19.259,POP2L_D_9,3,1,25
WSP,22.079,OCTO_B_7,3,1,25
WSP,22.123,OCTO_B_7,3,1,25
WSP,22.982,POP2L_B_7,3,1,25
WSP,22.959,POP2L_B_7,3,1,25
WSP,19.767,POPL_E_7,3,1,25
WSP,19.689,POPL_E_7,3,1,25
WSP,24.391,CSB_E_9,3,1,25
WSP,24.457,CSB_E_9,3,1,25
WSP,21.092,POPL_E_10,3,1,25
WSP,22.916,POP2L_B_9,3,1,25
WSP,21.153,POPL_E_10,3,1,25
WSP,26.292,CSB-REF_A_3,3,1,25
WSP,26.252,CSB-REF_A_3,3,1,25
WSP,22.915,POPH_A_7,3,1,25
WSP,23.071,POPH_A_7,3,1,25
WSP,22.054,OCTO_A_8,3,1,25
WSP,22.346,OCTO_A_8,3,1,25
WSP,20.596,OCTO_E_9,3,1,25
WSP,20.453,OCTO_E_9,3,1,25
WSP,19.162,POP2L_D_9,3,1,25
WD0513,19.777,POP2L_B_9,3,1,25
WD0513,15.906,POP2L_D_9,3,1,25
WD0513,33.794,OCTO_B_7,3,1,25
WD0513,NA,OCTO_B_7,3,1,25
WD0513,20.11,POP2L_B_7,3,1,25
WD0513,20.086,POP2L_B_7,3,1,25
WD0513,16.601,POPL_E_7,3,1,25
WD0513,16.585,POPL_E_7,3,1,25
WD0513,23.117,CSB_E_9,3,1,25
WD0513,22.936,CSB_E_9,3,1,25
WD0513,18.128,POPL_E_10,3,1,25
WD0513,19.733,POP2L_B_9,3,1,25
WD0513,17.839,POPL_E_10,3,1,25
WD0513,24.803,CSB-REF_A_3,3,1,25
WD0513,24.765,CSB-REF_A_3,3,1,25
WD0513,18.774,POPH_A_7,3,1,25
WD0513,18.737,POPH_A_7,3,1,25
WD0513,NA,OCTO_A_8,3,1,25
WD0513,NA,OCTO_A_8,3,1,25
WD0513,NA,OCTO_E_9,3,1,25
WD0513,NA,OCTO_E_9,3,1,25
WD0513,16.071,POP2L_D_9,3,1,25
WSP,23.786,POPH_A_9,3,1,25
WSP,25.094,POPL_A_7,3,1,25
WSP,20.259,POPL_D_10,3,1,25
WSP,20.328,POPL_D_10,3,1,25
WSP,20.187,OCTO_C_10,3,1,25
WSP,20.141,OCTO_C_10,3,1,25
WSP,19.828,OCTO_D_8,3,1,25
WSP,19.906,OCTO_D_8,3,1,25
WSP,24.429,POPL_B_7,3,1,25
WSP,24.449,POPL_B_7,3,1,25
WSP,23.886,POPH_A_9,3,1,25
WSP,25.283,CSB-REF_A_4,3,1,25
WSP,25.449,CSB-REF_A_4,3,1,25
WSP,24.179,POPL_B_9,3,1,25
WSP,24.151,POPL_B_9,3,1,25
WSP,22.381,OCTO_A_7,3,1,25
WSP,22.576,OCTO_A_7,3,1,25
WSP,20.196,OCTO_C_7,3,1,25
WSP,19.984,OCTO_C_7,3,1,25
WSP,25.037,POPL_A_7,3,1,25
WD0513,19.359,POPH_A_9,3,1,25
WD0513,22.645,POPL_A_7,3,1,25
WD0513,17.159,POPL_D_10,3,1,25
WD0513,16.981,POPL_D_10,3,1,25
WD0513,32.603,OCTO_C_10,3,1,25
WD0513,31.491,OCTO_C_10,3,1,25
WD0513,38.624,OCTO_D_8,3,1,25
WD0513,NA,OCTO_D_8,3,1,25
WD0513,22.13,POPL_B_7,3,1,25
WD0513,22.113,POPL_B_7,3,1,25
WD0513,19.378,POPH_A_9,3,1,25
WD0513,24.044,CSB-REF_A_4,3,1,25
WD0513,24.17,CSB-REF_A_4,3,1,25
WD0513,21.797,POPL_B_9,3,1,25
WD0513,21.782,POPL_B_9,3,1,25
WD0513,NA,OCTO_A_7,3,1,25
WD0513,34.702,OCTO_A_7,3,1,25
WD0513,31.933,OCTO_C_7,3,1,25
WD0513,NA,OCTO_C_7,3,1,25
WD0513,22.496,POPL_A_7,3,1,25
WSP,24.43,POP2L_A_9,3,1,25
WSP,21.639,OCTO_B_8,3,1,25
WSP,22.618,POP2H_A_8,3,1,25
WSP,22.743,POP2H_A_8,3,1,25
WSP,20.184,POPL_E_8,3,1,25
WSP,20.116,POPL_E_8,3,1,25
WSP,23.801,CSB_C_9,3,1,25
WSP,23.841,CSB_C_9,3,1,25
WSP,18.957,POP2L_D_7,3,1,25
WSP,19.271,POP2L_D_7,3,1,25
WSP,24.478,POP2L_A_9,3,1,25
WSP,26.05,CSB-REF_A_5,3,1,25
WSP,25.976,CSB-REF_A_5,3,1,25
WSP,23.836,CSB_C_10,3,1,25
WSP,23.887,CSB_C_10,3,1,25
WSP,20.362,OCTO_C_9,3,1,25
WSP,20.367,OCTO_C_9,3,1,25
WSP,23.394,CSB_D_7,3,1,25
WSP,23.418,CSB_D_7,3,1,25
WSP,21.456,OCTO_B_8,3,1,25
WD0513,21.243,POP2L_A_9,3,1,25
WD0513,39.632,OCTO_B_8,3,1,25
WD0513,18.121,POP2H_A_8,3,1,25
WD0513,18.231,POP2H_A_8,3,1,25
WD0513,16.909,POPL_E_8,3,1,25
WD0513,17.078,POPL_E_8,3,1,25
WD0513,22.328,CSB_C_9,3,1,25
WD0513,22.588,CSB_C_9,3,1,25
WD0513,15.737,POP2L_D_7,3,1,25
WD0513,15.691,POP2L_D_7,3,1,25
WD0513,21.279,POP2L_A_9,3,1,25
WD0513,24.478,CSB-REF_A_5,3,1,25
WD0513,24.545,CSB-REF_A_5,3,1,25
WD0513,22.536,CSB_C_10,3,1,25
WD0513,22.473,CSB_C_10,3,1,25
WD0513,NA,OCTO_C_9,3,1,25
WD0513,NA,OCTO_C_9,3,1,25
WD0513,22.129,CSB_D_7,3,1,25
WD0513,22.051,CSB_D_7,3,1,25
WD0513,NA,OCTO_B_8,3,1,25
WSP,22.953,POP2H_A_7,3,1,25
WSP,20.104,OCTO_D_7,3,1,25
WSP,19.777,POP2H_B_8,3,1,25
WSP,19.811,POP2H_B_8,3,1,25
WSP,24.03,POP2L_A_7,3,1,25
WSP,24.159,POP2L_A_7,3,1,25
WSP,21.991,POPL_C_9,3,1,25
WSP,22.162,POPL_C_9,3,1,25
WSP,25.804,CSB_B_8,3,1,25
WSP,25.756,CSB_B_8,3,1,25
WSP,23.074,POP2H_A_7,3,1,25
WSP,26.062,CSB-REF_A_6,3,1,25
WSP,26.157,CSB-REF_A_6,3,1,25
WSP,19.737,OCTO_E_10,3,1,25
WSP,19.783,OCTO_E_10,3,1,25
WSP,20.232,OCTO_D_9,3,1,25
WSP,20.255,OCTO_D_9,3,1,25
WSP,24.265,CSB_C_8,3,1,25
WSP,24.272,CSB_C_8,3,1,25
WSP,20.032,OCTO_D_7,3,1,25
WD0513,18.721,POP2H_A_7,3,1,25
WD0513,NA,OCTO_D_7,3,1,25
WD0513,15.623,POP2H_B_8,3,1,25
WD0513,20.129,POP2H_B_8,3,1,25
WD0513,21.079,POP2L_A_7,3,1,25
WD0513,20.975,POP2L_A_7,3,1,25
WD0513,19.262,POPL_C_9,3,1,25
WD0513,19.489,POPL_C_9,3,1,25
WD0513,24.384,CSB_B_8,3,1,25
WD0513,24.234,CSB_B_8,3,1,25
WD0513,18.974,POP2H_A_7,3,1,25
WD0513,24.699,CSB-REF_A_6,3,1,25
WD0513,24.81,CSB-REF_A_6,3,1,25
WD0513,36.436,OCTO_E_10,3,1,25
WD0513,NA,OCTO_E_10,3,1,25
WD0513,NA,OCTO_D_9,3,1,25
WD0513,NA,OCTO_D_9,3,1,25
WD0513,22.633,CSB_C_8,3,1,25
WD0513,22.653,CSB_C_8,3,1,25
WD0513,34.067,OCTO_D_7,3,1,25
WSP,25.598,CSB_A_9,3,1,25
WSP,24.526,CSB_A_7,3,1,25
WSP,24.668,CSB_B_9,3,1,25
WSP,24.51,CSB_B_9,3,1,25
WSP,21.905,POPL_C_8,3,1,25
WSP,22.15,POPL_C_8,3,1,25
WSP,20.426,POP2H_B_7,3,1,25
WSP,20.35,POP2H_B_7,3,1,25
WSP,19.903,POP2L_C_9,3,1,25
WSP,19.982,POP2L_C_9,3,1,25
WSP,25.628,CSB_A_9,3,1,25
WSP,24.982,CSB-REF_A_7,3,1,25
WSP,25.123,CSB-REF_A_7,3,1,25
WSP,22.814,POP2H_A_9,3,1,25
WSP,22.948,POP2H_A_9,3,1,25
WSP,24.891,CSB_B_7,3,1,25
WSP,24.832,CSB_B_7,3,1,25
WSP,23.397,POP2L_B_8,3,1,25
WSP,23.389,POP2L_B_8,3,1,25
WSP,24.554,CSB_A_7,3,1,25
WD0513,23.939,CSB_A_9,3,1,25
WD0513,23.069,CSB_A_7,3,1,25
WD0513,23.127,CSB_B_9,3,1,25
WD0513,23.052,CSB_B_9,3,1,25
WD0513,19.416,POPL_C_8,3,1,25
WD0513,19.471,POPL_C_8,3,1,25
WD0513,16.253,POP2H_B_7,3,1,25
WD0513,16.239,POP2H_B_7,3,1,25
WD0513,16.687,POP2L_C_9,3,1,25
WD0513,16.779,POP2L_C_9,3,1,25
WD0513,24.29,CSB_A_9,3,1,25
WD0513,23.73,CSB-REF_A_7,3,1,25
WD0513,23.646,CSB-REF_A_7,3,1,25
WD0513,18.807,POP2H_A_9,3,1,25
WD0513,18.768,POP2H_A_9,3,1,25
WD0513,23.45,CSB_B_7,3,1,25
WD0513,23.486,CSB_B_7,3,1,25
WD0513,20.443,POP2L_B_8,3,1,25
WD0513,20.414,POP2L_B_8,3,1,25
WD0513,23.1,CSB_A_7,3,1,25
WSP,22.331,POPL_C_10,3,1,25
WSP,24.819,POPL_B_8,3,1,25
WSP,20.217,OCTO_C_8,3,1,25
WSP,20.158,OCTO_C_8,3,1,25
WSP,25.27,CSB_A_8,3,1,25
WSP,25.278,CSB_A_8,3,1,25
WSP,22.566,POPL_C_7,3,1,25
WSP,22.541,POPL_C_7,3,1,25
WSP,20.719,POPH_B_8,3,1,25
WSP,20.848,POPH_B_8,3,1,25
WSP,22.5,POPL_C_10,3,1,25
WSP,25.435,CSB-REF_A_8,3,1,25
WSP,25.439,CSB-REF_A_8,3,1,25
WSP,20.539,POP2L_C_10,3,1,25
WSP,20.696,POP2L_C_10,3,1,25
WSP,20.04,POP2H_B_9,3,1,25
WSP,20.017,POP2H_B_9,3,1,25
WSP,20.877,POPL_E_9,3,1,25
WSP,20.663,POPL_E_9,3,1,25
WSP,24.746,POPL_B_8,3,1,25
WD0513,19.227,POPL_C_10,3,1,25
WD0513,22.361,POPL_B_8,3,1,25
WD0513,NA,OCTO_C_8,3,1,25
WD0513,37.03,OCTO_C_8,3,1,25
WD0513,23.735,CSB_A_8,3,1,25
WD0513,23.708,CSB_A_8,3,1,25
WD0513,19.892,POPL_C_7,3,1,25
WD0513,19.94,POPL_C_7,3,1,25
WD0513,16.561,POPH_B_8,3,1,25
WD0513,16.555,POPH_B_8,3,1,25
WD0513,19.713,POPL_C_10,3,1,25
WD0513,24.142,CSB-REF_A_8,3,1,25
WD0513,24.149,CSB-REF_A_8,3,1,25
WD0513,17.184,POP2L_C_10,3,1,25
WD0513,17.257,POP2L_C_10,3,1,25
WD0513,15.666,POP2H_B_9,3,1,25
WD0513,15.656,POP2H_B_9,3,1,25
WD0513,17.577,POPL_E_9,3,1,25
WD0513,17.405,POPL_E_9,3,1,25
WD0513,22.289,POPL_B_8,3,1,25
WSP,20.963,POP2L_C_1,1,2,25
WSP,19.858,OCTO_E_2,1,2,25
WSP,25.418,CSB_D_3,1,2,25
WSP,25.366,CSB_D_3,1,2,25
WSP,20.382,OCTO_D_2,1,2,25
WSP,20.289,OCTO_D_2,1,2,25
WSP,22.535,POP2L_A_2,1,2,25
WSP,22.855,POP2L_A_2,1,2,25
WSP,19.827,POP2L_D_2,1,2,25
WSP,19.883,POP2L_D_2,1,2,25
WSP,22.784,OCTO_E_1,1,2,25
WSP,20.932,POP2L_C_1,1,2,25
WSP,20.325,OCTO_E_1,1,2,25
WSP,27.095,CSB-REF_A_1,1,2,25
WSP,26.786,CSB-REF_A_1,1,2,25
WSP,21.746,POP2L_C_3,1,2,25
WSP,21.856,POP2L_C_3,1,2,25
WSP,26.125,CSB_D_2,1,2,25
WSP,25.869,CSB_D_2,1,2,25
WSP,21.967,OCTO_A_3,1,2,25
WSP,22.049,OCTO_A_3,1,2,25
WSP,19.84,OCTO_E_2,1,2,25
WD0513,18.448,POP2L_C_1,1,2,25
WD0513,NA,OCTO_E_2,1,2,25
WD0513,24.672,CSB_D_3,1,2,25
WD0513,24.988,CSB_D_3,1,2,25
WD0513,NA,OCTO_D_2,1,2,25
WD0513,NA,OCTO_D_2,1,2,25
WD0513,20.155,POP2L_A_2,1,2,25
WD0513,20.333,POP2L_A_2,1,2,25
WD0513,17.059,POP2L_D_2,1,2,25
WD0513,17.452,POP2L_D_2,1,2,25
WD0513,NA,OCTO_E_1,1,2,25
WD0513,18.754,POP2L_C_1,1,2,25
WD0513,38.091,OCTO_E_1,1,2,25
WD0513,25.839,CSB-REF_A_1,1,2,25
WD0513,25.863,CSB-REF_A_1,1,2,25
WD0513,19.581,POP2L_C_3,1,2,25
WD0513,19.557,POP2L_C_3,1,2,25
WD0513,25.396,CSB_D_2,1,2,25
WD0513,25.325,CSB_D_2,1,2,25
WD0513,NA,OCTO_A_3,1,2,25
WD0513,NA,OCTO_A_3,1,2,25
WD0513,NA,OCTO_E_2,1,2,25
WSP,25.312,CSB_A_1,1,2,25
WSP,25.059,POPL_B_1,1,2,25
WSP,24.275,POP2L_A_3,1,2,25
WSP,24.072,POP2L_A_3,1,2,25
WSP,24.372,POPL_A_1,1,2,25
WSP,24.44,POPL_A_1,1,2,25
WSP,21.928,POPH_A_3,1,2,25
WSP,21.989,POPH_A_3,1,2,25
WSP,21.354,POPL_C_1,1,2,25
WSP,21.45,POPL_C_1,1,2,25
WSP,25.053,CSB_C_1,1,2,25
WSP,25.357,CSB_A_1,1,2,25
WSP,21.726,CSB_C_1,1,2,25
WSP,26.852,CSB-REF_A_2,1,2,25
WSP,26.788,CSB-REF_A_2,1,2,25
WSP,21.982,OCTO_B_3,1,2,25
WSP,21.97,OCTO_B_3,1,2,25
WSP,22.006,POPL_D_3,1,2,25
WSP,22.148,POPL_D_3,1,2,25
WSP,29.57,OCTO_B_1,1,2,25
WSP,29.304,OCTO_B_1,1,2,25
WSP,25.228,POPL_B_1,1,2,25
WD0513,24.496,CSB_A_1,1,2,25
WD0513,22.727,POPL_B_1,1,2,25
WD0513,21.904,POP2L_A_3,1,2,25
WD0513,21.896,POP2L_A_3,1,2,25
WD0513,21.327,POPL_A_1,1,2,25
WD0513,21.883,POPL_A_1,1,2,25
WD0513,18.113,POPH_A_3,1,2,25
WD0513,18.214,POPH_A_3,1,2,25
WD0513,18.898,POPL_C_1,1,2,25
WD0513,19.102,POPL_C_1,1,2,25
WD0513,23.838,CSB_C_1,1,2,25
WD0513,24.513,CSB_A_1,1,2,25
WD0513,23.874,CSB_C_1,1,2,25
WD0513,25.658,CSB-REF_A_2,1,2,25
WD0513,25.937,CSB-REF_A_2,1,2,25
WD0513,NA,OCTO_B_3,1,2,25
WD0513,NA,OCTO_B_3,1,2,25
WD0513,19.391,POPL_D_3,1,2,25
WD0513,19.389,POPL_D_3,1,2,25
WD0513,NA,OCTO_B_1,1,2,25
WD0513,NA,OCTO_B_1,1,2,25
WD0513,22.415,POPL_B_1,1,2,25
WSP,21.241,OCTO_A_1,1,2,25
WSP,24.491,POP2L_A_1,1,2,25
WSP,23.111,POPL_B_3,1,2,25
WSP,22.963,POPL_B_3,1,2,25
WSP,19.755,OCTO_E_3,1,2,25
WSP,19.632,OCTO_E_3,1,2,25
WSP,19.169,POP2L_D_1,1,2,25
WSP,19.097,POP2L_D_1,1,2,25
WSP,23.552,CSB_E_1,1,2,25
WSP,35.105,CSB_E_1,1,2,25
WSP,21.347,OCTO_A_1,1,2,25
WSP,26.542,CSB-REF_A_3,1,2,25
WSP,26.473,CSB-REF_A_3,1,2,25
WSP,20.493,POP2L_C_2,1,2,25
WSP,20.282,POP2L_C_2,1,2,25
WSP,20.262,POPH_B_1,1,2,25
WSP,20.293,POPH_B_1,1,2,25
WSP,25.877,CSB_B_1,1,2,25
WSP,26.098,CSB_B_1,1,2,25
WSP,24.507,POP2L_A_1,1,2,25
WD0513,NA,OCTO_A_1,1,2,25
WD0513,22.241,POP2L_A_1,1,2,25
WD0513,20.598,POPL_B_3,1,2,25
WD0513,20.599,POPL_B_3,1,2,25
WD0513,NA,OCTO_E_3,1,2,25
WD0513,NA,OCTO_E_3,1,2,25
WD0513,16.102,POP2L_D_1,1,2,25
WD0513,16.061,POP2L_D_1,1,2,25
WD0513,25.113,CSB_E_1,1,2,25
WD0513,22.635,CSB_E_1,1,2,25
WD0513,NA,OCTO_A_1,1,2,25
WD0513,25.337,CSB-REF_A_3,1,2,25
WD0513,25.504,CSB-REF_A_3,1,2,25
WD0513,17.906,POP2L_C_2,1,2,25
WD0513,17.97,POP2L_C_2,1,2,25
WD0513,16.719,POPH_B_1,1,2,25
WD0513,16.743,POPH_B_1,1,2,25
WD0513,24.847,CSB_B_1,1,2,25
WD0513,25.13,CSB_B_1,1,2,25
WD0513,22.14,POP2L_A_1,1,2,25
WSP,23.725,POPL_A_2,1,2,25
WSP,24.625,CSB_D_10,1,2,25
WSP,22.223,POPH_A_1,1,2,25
