gene,cts,sample,plate,experimental_replicate,temperature
RPL32,27.072,POP2L_A_4,2,1,25
RPL32,27.248,POP2L_A_4,2,1,25
RPL32,28.203,POP2L_B_4,2,1,25
RPL32,27.724,OCTO_B_6,2,1,25
RPL32,28.492,POP2L_B_4,2,1,25
RPL32,28.136,CSB-REF_A_5,2,1,25
RPL32,28.105,CSB-REF_A_5,2,1,25
RPL32,27.561,OCTO_C_4,2,1,25
RPL32,27.572,OCTO_C_4,2,1,25
RPL32,27.232,POPL_E_6,2,1,25
RPL32,27.495,POPL_E_6,2,1,25
RPL32,31.952,POP2L_D_4,2,1,25
RPL32,28.024,POP2L_D_4,2,1,25
RPL32,27.07,POPL_A_4,2,1,25
WSP,19.056,POP2H_B_4,2,1,25
WSP,22.747,POPL_B_6,2,1,25
WSP,19.555,POP2H_B_10,2,1,25
WSP,19.312,POP2H_B_10,2,1,25
WSP,18.982,POPH_B_4,2,1,25
WSP,18.942,POPH_B_4,2,1,25
WSP,21.19,POP2H_A_4,2,1,25
WSP,21.155,POP2H_A_4,2,1,25
WSP,21.741,OCTO_A_4,2,1,25
WSP,21.805,OCTO_A_4,2,1,25
WSP,24.216,POPL_A_5,2,1,25
WSP,19.254,POP2H_B_4,2,1,25
WSP,24.149,POPL_A_5,2,1,25
WSP,25.276,CSB-REF_A_6,2,1,25
WSP,25.177,CSB-REF_A_6,2,1,25
WSP,22.714,POPL_B_10,2,1,25
WSP,22.754,POPL_B_10,2,1,25
WSP,18.932,OCTO_D_4,2,1,25
WSP,18.872,OCTO_D_4,2,1,25
WSP,20.446,POPL_D_5,2,1,25
WSP,20.599,POPL_D_5,2,1,25
WSP,22.927,POPL_B_6,2,1,25
RPL32,27.452,POP2H_B_4,2,1,25
RPL32,27.598,POPL_B_6,2,1,25
RPL32,27.786,POP2H_B_10,2,1,25
RPL32,27.416,POP2H_B_10,2,1,25
RPL32,27.595,POPH_B_4,2,1,25
RPL32,27.731,POPH_B_4,2,1,25
RPL32,26.886,POP2H_A_4,2,1,25
RPL32,26.972,POP2H_A_4,2,1,25
RPL32,27.012,OCTO_A_4,2,1,25
RPL32,26.884,OCTO_A_4,2,1,25
RPL32,27.825,POPL_A_5,2,1,25
RPL32,27.423,POP2H_B_4,2,1,25
RPL32,27.73,POPL_A_5,2,1,25
RPL32,28.061,CSB-REF_A_6,2,1,25
RPL32,28.139,CSB-REF_A_6,2,1,25
RPL32,27.635,POPL_B_10,2,1,25
RPL32,27.652,POPL_B_10,2,1,25
RPL32,27.472,OCTO_D_4,2,1,25
RPL32,27.481,OCTO_D_4,2,1,25
RPL32,27.551,POPL_D_5,2,1,25
RPL32,27.677,POPL_D_5,2,1,25
RPL32,27.696,POPL_B_6,2,1,25
WSP,18.91,POP2H_B_5,2,1,25
WSP,20.121,POPL_D_9,2,1,25
WSP,20.493,OCTO_B_5,2,1,25
WSP,20.546,OCTO_B_5,2,1,25
WSP,23.829,CSB_B_10,2,1,25
WSP,23.732,CSB_B_10,2,1,25
WSP,18.803,POPL_E_5,2,1,25
WSP,18.705,POPL_E_5,2,1,25
WSP,20.285,OCTO_B_10,2,1,25
WSP,20.333,OCTO_B_10,2,1,25
WSP,19.168,POP2H_B_5,2,1,25
WSP,24.515,CSB-REF_A_7,2,1,25
WSP,24.54,CSB-REF_A_7,2,1,25
WSP,18.407,OCTO_E_5,2,1,25
WSP,18.527,OCTO_E_5,2,1,25
WSP,19.482,POPL_E_4,2,1,25
WSP,19.414,POPL_E_4,2,1,25
WSP,22.345,POP2H_A_6,2,1,25
WSP,22.34,POP2H_A_6,2,1,25
WSP,20.144,POPL_D_9,2,1,25
RPL32,27.824,POP2H_B_5,2,1,25
RPL32,27.531,POPL_D_9,2,1,25
RPL32,28.083,OCTO_B_5,2,1,25
RPL32,27.692,OCTO_B_5,2,1,25
RPL32,27.233,CSB_B_10,2,1,25
RPL32,27.104,CSB_B_10,2,1,25
RPL32,27.763,POPL_E_5,2,1,25
RPL32,27.594,POPL_E_5,2,1,25
RPL32,27.264,OCTO_B_10,2,1,25
RPL32,27.729,OCTO_B_10,2,1,25
RPL32,27.56,POP2H_B_5,2,1,25
RPL32,28.083,CSB-REF_A_7,2,1,25
RPL32,27.721,CSB-REF_A_7,2,1,25
RPL32,27.995,OCTO_E_5,2,1,25
RPL32,27.907,OCTO_E_5,2,1,25
RPL32,27.611,POPL_E_4,2,1,25
RPL32,27.631,POPL_E_4,2,1,25
RPL32,27.555,POP2H_A_6,2,1,25
RPL32,27.343,POP2H_A_6,2,1,25
RPL32,27.531,POPL_D_9,2,1,25
WSP,19.245,OCTO_E_4,2,1,25
WSP,22.507,POP2L_B_6,2,1,25
WSP,21.855,POPL_C_4,2,1,25
WSP,21.828,POPL_C_4,2,1,25
WSP,24.824,CSB_B_6,2,1,25
WSP,24.998,CSB_B_6,2,1,25
WSP,22.587,POP2H_A_5,2,1,25
WSP,22.402,POP2H_A_5,2,1,25
WSP,22.834,CSB_C_6,2,1,25
WSP,23.036,CSB_C_6,2,1,25
WSP,19.406,OCTO_E_4,2,1,25
WSP,24.627,CSB-REF_A_8,2,1,25
WSP,24.602,CSB-REF_A_8,2,1,25
WSP,21.727,POP2L_B_5,2,1,25
WSP,21.842,POP2L_B_5,2,1,25
WSP,21.953,POPL_C_5,2,1,25
WSP,21.879,POPL_C_5,2,1,25
WSP,20.279,POPL_D_6,2,1,25
WSP,20.266,POPL_D_6,2,1,25
WSP,22.472,POP2L_B_6,2,1,25
RPL32,27.714,OCTO_E_4,2,1,25
RPL32,27.537,POP2L_B_6,2,1,25
RPL32,28.298,POPL_C_4,2,1,25
RPL32,27.907,POPL_C_4,2,1,25
RPL32,27.861,CSB_B_6,2,1,25
RPL32,28.109,CSB_B_6,2,1,25
RPL32,27.435,POP2H_A_5,2,1,25
RPL32,27.355,POP2H_A_5,2,1,25
RPL32,27.801,CSB_C_6,2,1,25
RPL32,27.838,CSB_C_6,2,1,25
RPL32,27.934,OCTO_E_4,2,1,25
RPL32,28.143,CSB-REF_A_8,2,1,25
RPL32,27.983,CSB-REF_A_8,2,1,25
RPL32,27.949,POP2L_B_5,2,1,25
RPL32,28.057,POP2L_B_5,2,1,25
RPL32,28.251,POPL_C_5,2,1,25
RPL32,28.111,POPL_C_5,2,1,25
RPL32,28.611,POPL_D_6,2,1,25
RPL32,28.759,POPL_D_6,2,1,25
RPL32,27.522,POP2L_B_6,2,1,25
WSP,19.366,POPL_D_7,3,1,25
WSP,22.925,POP2L_A_8,3,1,25
WSP,18.344,OCTO_E_8,3,1,25
WSP,18.393,OCTO_E_8,3,1,25
WSP,23.662,CSB_C_7,3,1,25
WSP,23.778,CSB_C_7,3,1,25
WSP,19.336,POPL_D_8,3,1,25
WSP,19.609,POPL_D_8,3,1,25
WSP,22.489,CSB_D_8,3,1,25
WSP,22.596,CSB_D_8,3,1,25
WSP,23.899,POPL_A_8,3,1,25
WSP,19.597,POPL_D_7,3,1,25
WSP,23.933,POPL_A_8,3,1,25
WSP,25.864,CSB-REF_A_1,3,1,25
WSP,25.851,CSB-REF_A_1,3,1,25
WSP,18.478,POP2L_C_7,3,1,25
WSP,18.578,POP2L_C_7,3,1,25
WSP,19.574,POPH_B_9,3,1,25
WSP,19.599,POPH_B_9,3,1,25
WSP,20.377,OCTO_B_9,3,1,25
WSP,20.494,OCTO_B_9,3,1,25
WSP,22.88,POP2L_A_8,3,1,25
RPL32,27.618,POPL_D_7,3,1,25
RPL32,26.926,POP2L_A_8,3,1,25
RPL32,27.176,OCTO_E_8,3,1,25
RPL32,27.049,OCTO_E_8,3,1,25
RPL32,27.771,CSB_C_7,3,1,25
RPL32,28.057,CSB_C_7,3,1,25
RPL32,27.985,POPL_D_8,3,1,25
RPL32,27.911,POPL_D_8,3,1,25
RPL32,27.295,CSB_D_8,3,1,25
RPL32,27.991,CSB_D_8,3,1,25
RPL32,27.519,POPL_A_8,3,1,25
RPL32,27.207,POPL_D_7,3,1,25
RPL32,27.51,POPL_A_8,3,1,25
RPL32,27.862,CSB-REF_A_1,3,1,25
RPL32,27.686,CSB-REF_A_1,3,1,25
RPL32,27.144,POP2L_C_7,3,1,25
RPL32,27.298,POP2L_C_7,3,1,25
RPL32,27.418,POPH_B_9,3,1,25
RPL32,27.404,POPH_B_9,3,1,25
RPL32,27.655,OCTO_B_9,3,1,25
RPL32,27.547,OCTO_B_9,3,1,25
RPL32,26.987,POP2L_A_8,3,1,25
WSP,18.671,POP2L_C_8,3,1,25
WSP,21.683,POPH_A_8,3,1,25
WSP,22.052,CSB_E_7,3,1,25
WSP,21.923,CSB_E_7,3,1,25
WSP,23.246,CSB_E_8,3,1,25
WSP,23.423,CSB_E_8,3,1,25
WSP,23.091,CSB_D_9,3,1,25
WSP,23.327,CSB_D_9,3,1,25
WSP,18.944,OCTO_E_7,3,1,25
WSP,19.14,OCTO_E_7,3,1,25
WSP,23.52,POPL_A_9,3,1,25
WSP,18.815,POP2L_C_8,3,1,25
WSP,23.696,POPL_A_9,3,1,25
WSP,23.867,CSB-REF_A_2,3,1,25
WSP,23.851,CSB-REF_A_2,3,1,25
WSP,19.142,POPH_B_7,3,1,25
WSP,19.462,POPH_B_7,3,1,25
WSP,17.641,POP2L_D_8,3,1,25
WSP,17.816,POP2L_D_8,3,1,25
WSP,22.363,OCTO_A_9,3,1,25
WSP,22.278,OCTO_A_9,3,1,25
WSP,21.683,POPH_A_8,3,1,25
RPL32,27.549,POP2L_C_8,3,1,25
RPL32,26.973,POPH_A_8,3,1,25
RPL32,27.17,CSB_E_7,3,1,25
RPL32,26.99,CSB_E_7,3,1,25
RPL32,27.863,CSB_E_8,3,1,25
RPL32,27.74,CSB_E_8,3,1,25
RPL32,27.824,CSB_D_9,3,1,25
RPL32,27.404,CSB_D_9,3,1,25
RPL32,27.631,OCTO_E_7,3,1,25
RPL32,27.58,OCTO_E_7,3,1,25
RPL32,27.33,POPL_A_9,3,1,25
RPL32,27.585,POP2L_C_8,3,1,25
RPL32,27.484,POPL_A_9,3,1,25
RPL32,27.579,CSB-REF_A_2,3,1,25
RPL32,27.599,CSB-REF_A_2,3,1,25
RPL32,27.583,POPH_B_7,3,1,25
RPL32,27.616,POPH_B_7,3,1,25
RPL32,27.638,POP2L_D_8,3,1,25
RPL32,27.643,POP2L_D_8,3,1,25
RPL32,26.95,OCTO_A_9,3,1,25
RPL32,27.003,OCTO_A_9,3,1,25
RPL32,27.03,POPH_A_8,3,1,25
WSP,21.667,POP2L_B_9,3,1,25
WSP,18.183,POP2L_D_9,3,1,25
WSP,21.145,OCTO_B_7,3,1,25
WSP,20.883,OCTO_B_7,3,1,25
WSP,21.862,POP2L_B_7,3,1,25
WSP,21.89,POP2L_B_7,3,1,25
WSP,18.79,POPL_E_7,3,1,25
WSP,18.803,POPL_E_7,3,1,25
WSP,23.395,CSB_E_9,3,1,25
WSP,23.416,CSB_E_9,3,1,25
WSP,20.15,POPL_E_10,3,1,25
WSP,21.701,POP2L_B_9,3,1,25
WSP,20.055,POPL_E_10,3,1,25
WSP,25.106,CSB-REF_A_3,3,1,25
WSP,25.117,CSB-REF_A_3,3,1,25
WSP,21.798,POPH_A_7,3,1,25
WSP,21.735,POPH_A_7,3,1,25
WSP,21.127,OCTO_A_8,3,1,25
WSP,21.166,OCTO_A_8,3,1,25
WSP,19.295,OCTO_E_9,3,1,25
WSP,19.424,OCTO_E_9,3,1,25
WSP,18.123,POP2L_D_9,3,1,25
RPL32,27.185,POP2L_B_9,3,1,25
RPL32,27.669,POP2L_D_9,3,1,25
RPL32,27.485,OCTO_B_7,3,1,25
RPL32,27.638,OCTO_B_7,3,1,25
RPL32,27.554,POP2L_B_7,3,1,25
RPL32,27.657,POP2L_B_7,3,1,25
RPL32,27.697,POPL_E_7,3,1,25
RPL32,27.614,POPL_E_7,3,1,25
RPL32,27.588,CSB_E_9,3,1,25
RPL32,27.569,CSB_E_9,3,1,25
RPL32,27.675,POPL_E_10,3,1,25
RPL32,27.423,POP2L_B_9,3,1,25
RPL32,27.895,POPL_E_10,3,1,25
RPL32,27.74,CSB-REF_A_3,3,1,25
RPL32,27.732,CSB-REF_A_3,3,1,25
RPL32,26.773,POPH_A_7,3,1,25
RPL32,27.085,POPH_A_7,3,1,25
RPL32,27.343,OCTO_A_8,3,1,25
RPL32,27.042,OCTO_A_8,3,1,25
RPL32,27.551,OCTO_E_9,3,1,25
RPL32,27.597,OCTO_E_9,3,1,25
RPL32,27.706,POP2L_D_9,3,1,25
WSP,22.687,POPH_A_9,3,1,25
WSP,24.067,POPL_A_7,3,1,25
WSP,19.174,POPL_D_10,3,1,25
WSP,19.122,POPL_D_10,3,1,25
WSP,18.764,OCTO_C_10,3,1,25
WSP,18.902,OCTO_C_10,3,1,25
WSP,18.796,OCTO_D_8,3,1,25
WSP,18.631,OCTO_D_8,3,1,25
WSP,23.419,POPL_B_7,3,1,25
WSP,23.462,POPL_B_7,3,1,25
WSP,22.817,POPH_A_9,3,1,25
WSP,24.387,CSB-REF_A_4,3,1,25
WSP,24.456,CSB-REF_A_4,3,1,25
WSP,23.171,POPL_B_9,3,1,25
WSP,23.242,POPL_B_9,3,1,25
WSP,21.378,OCTO_A_7,3,1,25
WSP,21.381,OCTO_A_7,3,1,25
WSP,18.812,OCTO_C_7,3,1,25
WSP,18.811,OCTO_C_7,3,1,25
WSP,23.963,POPL_A_7,3,1,25
RPL32,26.852,POPH_A_9,3,1,25
RPL32,26.811,POPL_A_7,3,1,25
RPL32,27.457,POPL_D_10,3,1,25
RPL32,27.242,POPL_D_10,3,1,25
RPL32,27.754,OCTO_C_10,3,1,25
RPL32,27.746,OCTO_C_10,3,1,25
RPL32,27.619,OCTO_D_8,3,1,25
RPL32,27.361,OCTO_D_8,3,1,25
RPL32,27.292,POPL_B_7,3,1,25
RPL32,27.556,POPL_B_7,3,1,25
RPL32,26.759,POPH_A_9,3,1,25
RPL32,27.486,CSB-REF_A_4,3,1,25
RPL32,27.404,CSB-REF_A_4,3,1,25
RPL32,27.635,POPL_B_9,3,1,25
RPL32,27.693,POPL_B_9,3,1,25
RPL32,27.252,OCTO_A_7,3,1,25
RPL32,27.326,OCTO_A_7,3,1,25
RPL32,27.706,OCTO_C_7,3,1,25
RPL32,27.551,OCTO_C_7,3,1,25
RPL32,26.913,POPL_A_7,3,1,25
WSP,23.31,POP2L_A_9,3,1,25
WSP,20.468,OCTO_B_8,3,1,25
WSP,21.471,POP2H_A_8,3,1,25
WSP,21.563,POP2H_A_8,3,1,25
WSP,18.941,POPL_E_8,3,1,25
WSP,18.952,POPL_E_8,3,1,25
WSP,22.733,CSB_C_9,3,1,25
WSP,22.748,CSB_C_9,3,1,25
WSP,18.007,POP2L_D_7,3,1,25
WSP,18.188,POP2L_D_7,3,1,25
WSP,23.608,POP2L_A_9,3,1,25
WSP,24.801,CSB-REF_A_5,3,1,25
WSP,24.841,CSB-REF_A_5,3,1,25
WSP,22.838,CSB_C_10,3,1,25
WSP,22.783,CSB_C_10,3,1,25
WSP,19.375,OCTO_C_9,3,1,25
WSP,19.008,OCTO_C_9,3,1,25
WSP,22.226,CSB_D_7,3,1,25
WSP,22.408,CSB_D_7,3,1,25
WSP,20.222,OCTO_B_8,3,1,25
RPL32,26.95,POP2L_A_9,3,1,25
RPL32,27.258,OCTO_B_8,3,1,25
RPL32,26.463,POP2H_A_8,3,1,25
RPL32,26.672,POP2H_A_8,3,1,25
RPL32,27.876,POPL_E_8,3,1,25
RPL32,27.877,POPL_E_8,3,1,25
RPL32,27.911,CSB_C_9,3,1,25
RPL32,27.823,CSB_C_9,3,1,25
RPL32,27.885,POP2L_D_7,3,1,25
RPL32,27.825,POP2L_D_7,3,1,25
RPL32,26.962,POP2L_A_9,3,1,25
RPL32,27.81,CSB-REF_A_5,3,1,25
RPL32,27.951,CSB-REF_A_5,3,1,25
RPL32,27.615,CSB_C_10,3,1,25
RPL32,27.734,CSB_C_10,3,1,25
RPL32,27.596,OCTO_C_9,3,1,25
RPL32,27.805,OCTO_C_9,3,1,25
RPL32,27.801,CSB_D_7,3,1,25
RPL32,27.638,CSB_D_7,3,1,25
RPL32,27.582,OCTO_B_8,3,1,25
WSP,21.794,POP2H_A_7,3,1,25
WSP,18.953,OCTO_D_7,3,1,25
WSP,18.631,POP2H_B_8,3,1,25
WSP,18.645,POP2H_B_8,3,1,25
WSP,23.099,POP2L_A_7,3,1,25
WSP,22.998,POP2L_A_7,3,1,25
WSP,21.101,POPL_C_9,3,1,25
WSP,20.821,POPL_C_9,3,1,25
WSP,24.475,CSB_B_8,3,1,25
WSP,24.746,CSB_B_8,3,1,25
WSP,21.98,POP2H_A_7,3,1,25
WSP,25.224,CSB-REF_A_6,3,1,25
WSP,25.197,CSB-REF_A_6,3,1,25
WSP,18.622,OCTO_E_10,3,1,25
WSP,18.645,OCTO_E_10,3,1,25
WSP,19.261,OCTO_D_9,3,1,25
WSP,19.235,OCTO_D_9,3,1,25
WSP,23.229,CSB_C_8,3,1,25
WSP,23.139,CSB_C_8,3,1,25
WSP,18.589,OCTO_D_7,3,1,25
RPL32,26.962,POP2H_A_7,3,1,25
RPL32,27.558,OCTO_D_7,3,1,25
RPL32,27.726,POP2H_B_8,3,1,25
RPL32,27.474,POP2H_B_8,3,1,25
RPL32,27.38,POP2L_A_7,3,1,25
RPL32,27.221,POP2L_A_7,3,1,25
RPL32,27.854,POPL_C_9,3,1,25
RPL32,27.994,POPL_C_9,3,1,25
RPL32,28.023,CSB_B_8,3,1,25
RPL32,27.603,CSB_B_8,3,1,25
RPL32,27.01,POP2H_A_7,3,1,25
RPL32,28.052,CSB-REF_A_6,3,1,25
RPL32,28.212,CSB-REF_A_6,3,1,25
RPL32,27.753,OCTO_E_10,3,1,25
RPL32,27.811,OCTO_E_10,3,1,25
RPL32,27.803,OCTO_D_9,3,1,25
RPL32,27.973,OCTO_D_9,3,1,25
RPL32,27.881,CSB_C_8,3,1,25
RPL32,27.734,CSB_C_8,3,1,25
RPL32,27.57,OCTO_D_7,3,1,25
WSP,24.459,CSB_A_9,3,1,25
WSP,23.433,CSB_A_7,3,1,25
WSP,23.761,CSB_B_9,3,1,25
WSP,23.553,CSB_B_9,3,1,25
WSP,20.923,POPL_C_8,3,1,25
WSP,21.079,POPL_C_8,3,1,25
WSP,19.187,POP2H_B_7,3,1,25
WSP,19.146,POP2H_B_7,3,1,25
WSP,18.865,POP2L_C_9,3,1,25
WSP,19.176,POP2L_C_9,3,1,25
WSP,24.706,CSB_A_9,3,1,25
WSP,23.977,CSB-REF_A_7,3,1,25
WSP,24.312,CSB-REF_A_7,3,1,25
WSP,22.199,POP2H_A_9,3,1,25
WSP,21.812,POP2H_A_9,3,1,25
WSP,23.903,CSB_B_7,3,1,25
WSP,23.939,CSB_B_7,3,1,25
WSP,22.511,POP2L_B_8,3,1,25
WSP,22.45,POP2L_B_8,3,1,25
WSP,23.522,CSB_A_7,3,1,25
RPL32,26.978,CSB_A_9,3,1,25
RPL32,26.803,CSB_A_7,3,1,25
RPL32,27.422,CSB_B_9,3,1,25
RPL32,27.375,CSB_B_9,3,1,25
RPL32,27.697,POPL_C_8,3,1,25
RPL32,27.525,POPL_C_8,3,1,25
RPL32,27.857,POP2H_B_7,3,1,25
RPL32,27.981,POP2H_B_7,3,1,25
RPL32,NA,POP2L_C_9,3,1,25
RPL32,27.866,POP2L_C_9,3,1,25
RPL32,26.991,CSB_A_9,3,1,25
RPL32,27.648,CSB-REF_A_7,3,1,25
RPL32,27.325,CSB-REF_A_7,3,1,25
RPL32,27.313,POP2H_A_9,3,1,25
RPL32,27.394,POP2H_A_9,3,1,25
RPL32,27.682,CSB_B_7,3,1,25
RPL32,27.447,CSB_B_7,3,1,25
RPL32,27.578,POP2L_B_8,3,1,25
RPL32,27.717,POP2L_B_8,3,1,25
RPL32,26.769,CSB_A_7,3,1,25
WSP,21.392,POPL_C_10,3,1,25
WSP,23.68,POPL_B_8,3,1,25
WSP,19.102,OCTO_C_8,3,1,25
WSP,18.968,OCTO_C_8,3,1,25
WSP,24.239,CSB_A_8,3,1,25
WSP,24.284,CSB_A_8,3,1,25
WSP,21.603,POPL_C_7,3,1,25
WSP,21.528,POPL_C_7,3,1,25
WSP,19.525,POPH_B_8,3,1,25
WSP,19.778,POPH_B_8,3,1,25
WSP,21.5,POPL_C_10,3,1,25
WSP,24.354,CSB-REF_A_8,3,1,25
WSP,24.25,CSB-REF_A_8,3,1,25
WSP,19.486,POP2L_C_10,3,1,25
WSP,19.582,POP2L_C_10,3,1,25
WSP,19.38,POP2H_B_9,3,1,25
WSP,18.885,POP2H_B_9,3,1,25
WSP,19.829,POPL_E_9,3,1,25
WSP,19.736,POPL_E_9,3,1,25
WSP,23.62,POPL_B_8,3,1,25
RPL32,27.372,POPL_C_10,3,1,25
RPL32,27.975,POPL_B_8,3,1,25
RPL32,27.896,OCTO_C_8,3,1,25
RPL32,27.456,OCTO_C_8,3,1,25
RPL32,27.625,CSB_A_8,3,1,25
RPL32,27.353,CSB_A_8,3,1,25
RPL32,27.846,POPL_C_7,3,1,25
RPL32,27.989,POPL_C_7,3,1,25
RPL32,27.766,POPH_B_8,3,1,25
RPL32,27.849,POPH_B_8,3,1,25
RPL32,27.755,POPL_C_10,3,1,25
RPL32,27.858,CSB-REF_A_8,3,1,25
RPL32,27.699,CSB-REF_A_8,3,1,25
RPL32,27.876,POP2L_C_10,3,1,25
RPL32,27.68,POP2L_C_10,3,1,25
RPL32,27.769,POP2H_B_9,3,1,25
RPL32,28.087,POP2H_B_9,3,1,25
RPL32,27.863,POPL_E_9,3,1,25
RPL32,27.883,POPL_E_9,3,1,25
RPL32,27.755,POPL_B_8,3,1,25
WSP,18.617,POP2L_C_1,1,2,25
WSP,17.357,OCTO_E_2,1,2,25
WSP,22.114,CSB_D_3,1,2,25
WSP,22.181,CSB_D_3,1,2,25
WSP,18.668,OCTO_D_2,1,2,25
WSP,18.706,OCTO_D_2,1,2,25
WSP,21.663,POP2L_A_2,1,2,25
WSP,21.615,POP2L_A_2,1,2,25
WSP,18.172,POP2L_D_2,1,2,25
WSP,18.222,POP2L_D_2,1,2,25
WSP,21.142,OCTO_E_1,1,2,25
WSP,18.619,POP2L_C_1,1,2,25
WSP,21.183,OCTO_E_1,1,2,25
WSP,23.735,CSB-REF_A_1,1,2,25
WSP,23.723,CSB-REF_A_1,1,2,25
WSP,19.443,POP2L_C_3,1,2,25
WSP,19.551,POP2L_C_3,1,2,25
WSP,23.887,CSB_D_2,1,2,25
WSP,23.82,CSB_D_2,1,2,25
WSP,19.59,OCTO_A_3,1,2,25
WSP,19.591,OCTO_A_3,1,2,25
WSP,17.415,OCTO_E_2,1,2,25
RPL32,26.766,POP2L_C_1,1,2,25
RPL32,26.988,OCTO_E_2,1,2,25
RPL32,26.735,CSB_D_3,1,2,25
RPL32,26.683,CSB_D_3,1,2,25
RPL32,27.123,OCTO_D_2,1,2,25
RPL32,27.375,OCTO_D_2,1,2,25
RPL32,27.064,POP2L_A_2,1,2,25
RPL32,26.911,POP2L_A_2,1,2,25
RPL32,27.052,POP2L_D_2,1,2,25
RPL32,26.959,POP2L_D_2,1,2,25
RPL32,27.211,OCTO_E_1,1,2,25
RPL32,26.736,POP2L_C_1,1,2,25
RPL32,27.426,OCTO_E_1,1,2,25
RPL32,27.585,CSB-REF_A_1,1,2,25
RPL32,27.507,CSB-REF_A_1,1,2,25
RPL32,26.967,POP2L_C_3,1,2,25
RPL32,27.021,POP2L_C_3,1,2,25
RPL32,27.204,CSB_D_2,1,2,25
RPL32,27.069,CSB_D_2,1,2,25
RPL32,26.798,OCTO_A_3,1,2,25
RPL32,26.854,OCTO_A_3,1,2,25
RPL32,26.616,OCTO_E_2,1,2,25
WSP,23.088,CSB_A_1,1,2,25
WSP,22.641,POPL_B_1,1,2,25
WSP,21.993,POP2L_A_3,1,2,25
WSP,22.063,POP2L_A_3,1,2,25
WSP,22.271,POPL_A_1,1,2,25
WSP,22.234,POPL_A_1,1,2,25
WSP,20.552,POPH_A_3,1,2,25
WSP,20.519,POPH_A_3,1,2,25
WSP,19.556,POPL_C_1,1,2,25
WSP,19.584,POPL_C_1,1,2,25
WSP,23.421,CSB_C_1,1,2,25
WSP,23.129,CSB_A_1,1,2,25
WSP,23.582,CSB_C_1,1,2,25
WSP,23.294,CSB-REF_A_2,1,2,25
WSP,23.462,CSB-REF_A_2,1,2,25
WSP,20.079,OCTO_B_3,1,2,25
WSP,19.997,OCTO_B_3,1,2,25
WSP,19.74,POPL_D_3,1,2,25
WSP,19.676,POPL_D_3,1,2,25
WSP,26.203,OCTO_B_1,1,2,25
WSP,26.088,OCTO_B_1,1,2,25
WSP,22.604,POPL_B_1,1,2,25
RPL32,26.809,CSB_A_1,1,2,25
RPL32,27.001,POPL_B_1,1,2,25
RPL32,26.747,POP2L_A_3,1,2,25
RPL32,26.827,POP2L_A_3,1,2,25
RPL32,26.719,POPL_A_1,1,2,25
RPL32,26.912,POPL_A_1,1,2,25
RPL32,26.173,POPH_A_3,1,2,25
RPL32,26.243,POPH_A_3,1,2,25
RPL32,26.78,POPL_C_1,1,2,25
RPL32,26.613,POPL_C_1,1,2,25
RPL32,26.81,CSB_C_1,1,2,25
RPL32,26.968,CSB_A_1,1,2,25
RPL32,27.059,CSB_C_1,1,2,25
RPL32,26.8,CSB-REF_A_2,1,2,25
RPL32,26.756,CSB-REF_A_2,1,2,25
RPL32,26.91,OCTO_B_3,1,2,25
RPL32,26.742,OCTO_B_3,1,2,25
RPL32,27.106,POPL_D_3,1,2,25
RPL32,27.214,POPL_D_3,1,2,25
RPL32,27.382,OCTO_B_1,1,2,25
RPL32,27.547,OCTO_B_1,1,2,25
RPL32,27.042,POPL_B_1,1,2,25
WSP,19.238,OCTO_A_1,1,2,25
WSP,22.41,POP2L_A_1,1,2,25
WSP,21.427,POPL_B_3,1,2,25
WSP,21.409,POPL_B_3,1,2,25
WSP,17.515,OCTO_E_3,1,2,25
WSP,17.442,OCTO_E_3,1,2,25
WSP,17.456,POP2L_D_1,1,2,25
WSP,17.349,POP2L_D_1,1,2,25
WSP,22.079,CSB_E_1,1,2,25
WSP,21.952,CSB_E_1,1,2,25
WSP,19.385,OCTO_A_1,1,2,25
WSP,22.96,CSB-REF_A_3,1,2,25
WSP,22.994,CSB-REF_A_3,1,2,25
WSP,18.792,POP2L_C_2,1,2,25
WSP,18.948,POP2L_C_2,1,2,25
WSP,18.53,POPH_B_1,1,2,25
WSP,18.42,POPH_B_1,1,2,25
WSP,23.186,CSB_B_1,1,2,25
WSP,23.27,CSB_B_1,1,2,25
WSP,22.352,POP2L_A_1,1,2,25
RPL32,26.161,OCTO_A_1,1,2,25
RPL32,26.889,POP2L_A_1,1,2,25
RPL32,26.947,POPL_B_3,1,2,25
RPL32,26.757,POPL_B_3,1,2,25
RPL32,26.986,OCTO_E_3,1,2,25
RPL32,27.147,OCTO_E_3,1,2,25
RPL32,26.777,POP2L_D_1,1,2,25
RPL32,26.581,POP2L_D_1,1,2,25
RPL32,26.817,CSB_E_1,1,2,25
RPL32,26.824,CSB_E_1,1,2,25
RPL32,26.239,OCTO_A_1,1,2,25
RPL32,25.849,CSB-REF_A_3,1,2,25
RPL32,26.008,CSB-REF_A_3,1,2,25
RPL32,27.338,POP2L_C_2,1,2,25
RPL32,27.17,POP2L_C_2,1,2,25
RPL32,27.384,POPH_B_1,1,2,25
RPL32,27.432,POPH_B_1,1,2,25
RPL32,26.791,CSB_B_1,1,2,25
RPL32,26.723,CSB_B_1,1,2,25
RPL32,26.767,POP2L_A_1,1,2,25
WSP,21.631,POPL_A_2,1,2,25
WSP,22.413,CSB_D_10,1,2,25
WSP,20.549,POPH_A_1,1,2,25
